file;N;M;K;TOT_CYC;L1_DCM;TOT_INS;
JIT;2;16;1;1075;35;509;
JIT;2;16;1;1390;46;513;
JIT;2;16;1;947;37;513;
NOJIT;2;16;1;2589;76;1461;
NOJIT;2;16;1;983;40;856;
NOJIT;2;16;1;1867;40;1311;
NOJIT;2;16;1;1460;47;1311;
JIT;2;16;2;2726;50;697;
JIT;2;16;2;1253;46;697;
JIT;2;16;2;1429;49;698;
JIT;2;16;2;1118;50;698;
NOJIT;2;16;2;2676;72;1829;
NOJIT;2;16;2;1284;51;1224;
NOJIT;2;16;2;2380;50;1823;
NOJIT;2;16;2;1637;48;1823;
JIT;2;16;4;3721;55;953;
JIT;2;16;4;1352;52;953;
JIT;2;16;4;1552;48;954;
JIT;2;16;4;1174;47;954;
NOJIT;2;16;4;3308;86;2565;
NOJIT;2;16;4;1437;47;1960;
NOJIT;2;16;4;2890;49;2239;
NOJIT;2;16;4;1624;50;2239;
JIT;2;16;8;4844;60;1465;
JIT;2;16;8;1590;64;1465;
JIT;2;16;8;1717;55;1466;
JIT;2;16;8;1640;62;1466;
NOJIT;2;16;8;3431;95;4037;
NOJIT;2;16;8;1905;55;3432;
NOJIT;2;16;8;2940;64;2655;
NOJIT;2;16;8;1890;59;2655;
JIT;2;16;16;5487;84;2489;
JIT;2;16;16;2198;88;2489;
JIT;2;16;16;2439;84;2490;
JIT;2;16;16;2343;84;2490;
NOJIT;2;16;16;4346;131;6981;
NOJIT;2;16;16;2931;92;6376;
NOJIT;2;16;16;3084;96;3487;
NOJIT;2;16;16;2155;88;3487;
JIT;2;16;32;5910;121;4124;
JIT;2;16;32;2615;118;4124;
JIT;2;16;32;4160;115;4767;
JIT;2;16;32;3579;115;4767;
NOJIT;2;16;32;5997;171;12869;
NOJIT;2;16;32;4802;125;12264;
NOJIT;2;16;32;3519;113;5151;
NOJIT;2;16;32;2736;125;5151;
JIT;2;16;64;7314;192;7163;
JIT;2;16;64;3791;188;7163;
JIT;2;16;64;5230;199;8092;
JIT;2;16;64;4459;195;8092;
NOJIT;2;16;64;9656;233;24645;
NOJIT;2;16;64;8375;189;24040;
NOJIT;2;16;64;4762;193;8479;
NOJIT;2;16;64;3819;188;8479;
JIT;2;16;128;12851;344;13307;
JIT;2;16;128;5914;342;13307;
JIT;2;16;128;10062;369;14577;
JIT;2;16;128;6034;339;14576;
NOJIT;2;16;128;17052;403;48197;
NOJIT;2;16;128;15528;348;47592;
NOJIT;2;16;128;7106;345;15135;
NOJIT;2;16;128;6463;346;15135;
JIT;4;16;1;2675;45;689;
JIT;4;16;1;1223;54;689;
JIT;4;16;1;1606;68;690;
JIT;4;16;1;1035;45;690;
NOJIT;4;16;1;2764;96;1669;
NOJIT;4;16;1;1464;59;1064;
NOJIT;4;16;1;1941;47;1951;
NOJIT;4;16;1;1561;52;1951;
JIT;4;16;2;3762;50;950;
JIT;4;16;2;1462;49;950;
JIT;4;16;2;1879;56;951;
JIT;4;16;2;1344;53;951;
NOJIT;4;16;2;2977;92;2245;
NOJIT;4;16;2;1803;53;1640;
NOJIT;4;16;2;2528;45;2975;
NOJIT;4;16;2;1573;44;2975;
JIT;4;16;4;2808;58;1454;
JIT;4;16;4;1536;60;1454;
JIT;4;16;4;2880;59;1463;
JIT;4;16;4;1460;51;1463;
NOJIT;4;16;4;3146;84;3397;
NOJIT;4;16;4;1871;58;2792;
NOJIT;4;16;4;2916;53;3807;
NOJIT;4;16;4;2002;55;3807;
JIT;4;16;8;6042;68;2486;
JIT;4;16;8;1991;67;2486;
JIT;4;16;8;2681;75;2487;
JIT;4;16;8;2067;67;2487;
NOJIT;4;16;8;3962;103;5701;
NOJIT;4;16;8;2555;62;5096;
NOJIT;4;16;8;3639;72;4639;
NOJIT;4;16;8;2356;71;4639;
JIT;4;16;16;5154;101;4282;
JIT;4;16;16;2741;98;4282;
JIT;4;16;16;3852;104;5135;
JIT;4;16;16;3359;106;5135;
NOJIT;4;16;16;5517;134;10309;
NOJIT;4;16;16;4199;99;9704;
NOJIT;4;16;16;3955;102;6303;
NOJIT;4;16;16;2919;108;6303;
JIT;4;16;32;6646;136;6470;
JIT;4;16;32;3425;135;6470;
JIT;4;16;32;9682;131;8991;
JIT;4;16;32;6118;128;8991;
NOJIT;4;16;32;9010;165;19525;
NOJIT;4;16;32;7072;133;18920;
NOJIT;4;16;32;4894;130;9631;
NOJIT;4;16;32;3853;140;9631;
JIT;4;16;64;8135;218;11590;
JIT;4;16;64;4968;219;11590;
JIT;4;16;64;9875;219;15775;
JIT;4;16;64;7559;213;15775;
NOJIT;4;16;64;14959;273;37957;
NOJIT;4;16;64;13059;215;37352;
NOJIT;4;16;64;7482;210;16287;
NOJIT;4;16;64;6126;215;16287;
JIT;4;16;128;17604;376;21830;
JIT;4;16;128;8735;379;21830;
JIT;4;16;128;12513;389;28703;
JIT;4;16;128;11051;391;28703;
NOJIT;4;16;128;26215;444;74821;
NOJIT;4;16;128;24468;376;74216;
NOJIT;4;16;128;12041;379;29599;
NOJIT;4;16;128;10538;375;29599;
JIT;8;16;1;3422;64;952;
JIT;8;16;1;1398;61;952;
JIT;8;16;1;2471;67;953;
JIT;8;16;1;1366;60;953;
NOJIT;8;16;1;3157;115;2085;
NOJIT;8;16;1;1347;55;1480;
NOJIT;8;16;1;2683;63;3231;
NOJIT;8;16;1;1852;61;3231;
JIT;8;16;2;4067;64;1457;
JIT;8;16;2;1796;65;1457;
JIT;8;16;2;2185;70;1465;
JIT;8;16;2;1567;60;1465;
NOJIT;8;16;2;3511;109;3077;
NOJIT;8;16;2;1835;62;2472;
NOJIT;8;16;2;4275;63;5279;
NOJIT;8;16;2;2607;60;5279;
JIT;8;16;4;4140;76;2496;
JIT;8;16;4;1968;75;2496;
JIT;8;16;4;2254;70;2497;
JIT;8;16;4;1953;63;2497;
NOJIT;8;16;4;3704;114;5061;
NOJIT;8;16;4;2259;72;4456;
NOJIT;8;16;4;3968;62;6943;
NOJIT;8;16;4;2759;66;6943;
JIT;8;16;8;5062;92;5030;
JIT;8;16;8;3339;84;5030;
JIT;8;16;8;3375;88;5407;
JIT;8;16;8;3112;81;5407;
NOJIT;8;16;8;5071;113;9029;
NOJIT;8;16;8;3610;81;8424;
NOJIT;8;16;8;4347;83;8607;
NOJIT;8;16;8;3185;83;8607;
JIT;8;16;16;8582;119;9510;
JIT;8;16;16;5462;121;9510;
JIT;8;16;16;8660;116;9487;
JIT;8;16;16;5235;112;9487;
NOJIT;8;16;16;7861;165;16965;
NOJIT;8;16;16;6426;114;16360;
NOJIT;8;16;16;5845;124;11935;
NOJIT;8;16;16;4394;125;11935;
JIT;8;16;32;14614;178;18471;
JIT;8;16;32;9664;162;18470;
JIT;8;16;32;11866;156;17439;
JIT;8;16;32;9732;150;17439;
NOJIT;8;16;32;13415;199;32837;
NOJIT;8;16;32;11727;156;32232;
NOJIT;8;16;32;7312;156;18591;
NOJIT;8;16;32;6241;161;18591;
JIT;8;16;64;20084;259;36390;
JIT;8;16;64;18221;260;36390;
JIT;8;16;64;17438;271;31141;
JIT;8;16;64;14915;262;31141;
NOJIT;8;16;64;23913;310;64581;
NOJIT;8;16;64;22396;257;63976;
NOJIT;8;16;64;11767;257;31903;
NOJIT;8;16;64;10374;252;31903;
JIT;8;16;128;37976;461;72230;
JIT;8;16;128;35084;462;72230;
JIT;8;16;128;24620;455;56680;
JIT;8;16;128;19788;457;56680;
NOJIT;8;16;128;44335;510;128069;
NOJIT;8;16;128;43181;450;127464;
NOJIT;8;16;128;21001;449;58527;
NOJIT;8;16;128;19706;448;58527;
JIT;16;16;1;4145;92;1587;
JIT;16;16;1;2143;100;1587;
JIT;16;16;1;2902;100;1588;
JIT;16;16;1;1794;92;1588;
NOJIT;16;16;1;3251;132;2917;
NOJIT;16;16;1;1872;95;2312;
NOJIT;16;16;1;3632;101;5791;
NOJIT;16;16;1;3278;98;5791;
JIT;16;16;2;6088;97;2743;
JIT;16;16;2;2814;95;2743;
JIT;16;16;2;3014;96;2612;
JIT;16;16;2;2483;88;2612;
NOJIT;16;16;2;4133;129;4741;
NOJIT;16;16;2;2392;96;4136;
NOJIT;16;16;2;5096;93;9887;
NOJIT;16;16;2;4264;90;9887;
JIT;16;16;4;5688;114;5314;
JIT;16;16;4;3670;104;5314;
