file;size;repeat;TOT_CYC;L1_CACHE_MISSES;TOT_INS
addition_jit;50;50;33967;1585;10976
addition_jit;50;50;34860;1555;10976
addition_jit;50;50;33560;1537;10976
addition_jit;50;50;35693;1551;10976
addition_jit;50;50;35716;1565;10976
addition_jit;50;50;34091;1533;10976
addition_jit;50;50;33302;1559;10976
addition_jit;50;50;35971;1542;10976
addition_jit;50;50;32016;1531;10976
addition_jit;50;50;36142;1547;10976
addition_jit;50;50;35538;1546;10976
addition_jit;50;50;35053;1547;10976
addition_jit;50;50;34340;1520;10976
addition_jit;50;50;38358;1537;10976
addition_jit;50;100;34358;1558;11776
addition_jit;50;100;34033;1542;11776
addition_jit;50;100;37150;1537;11776
addition_jit;50;100;33242;1554;11776
addition_jit;50;100;35694;1580;11776
addition_jit;50;100;37749;1568;11776
addition_jit;50;100;31763;1517;11776
addition_jit;50;100;36013;1555;11776
addition_jit;50;100;37764;1558;11776
addition_jit;50;100;33361;1526;11776
addition_jit;50;100;35225;1552;11776
addition_jit;50;100;36059;1574;11776
addition_jit;50;100;33141;1565;11776
addition_jit;50;100;37164;1540;11776
addition_jit;50;100;36171;1557;11776
addition_jit;50;100;35126;1544;11776
addition_jit;50;100;35943;1547;11776
addition_jit;50;100;35637;1523;11776
addition_jit;50;100;34720;1547;11776
addition_jit;50;100;36017;1552;11776
addition_jit;50;1000;42632;1553;26176
addition_jit;50;1000;39543;1560;26176
addition_jit;50;1000;41960;1549;26176
addition_jit;50;1000;42327;1544;26176
addition_jit;50;1000;41321;1540;26176
addition_jit;50;1000;40909;1556;26176
addition_jit;50;1000;44666;1562;26176
addition_jit;50;1000;38990;1522;26176
addition_jit;50;1000;41135;1572;26176
addition_jit;50;1000;40882;1544;26176
addition_jit;50;1000;39884;1563;26176
addition_jit;50;1000;39130;1549;26176
addition_jit;50;1000;40082;1548;26176
addition_jit;50;1000;41717;1532;26176
addition_jit;50;1000;41168;1534;26176
addition_jit;50;1000;41859;1558;26176
addition_jit;50;1000;38620;1528;26176
addition_jit;50;1000;41391;1549;26176
addition_jit;50;1000;41835;1526;26176
addition_jit;50;1000;40099;1542;26176
addition_jit;50;10000;99953;1543;170176
addition_jit;50;10000;98640;1550;170176
addition_jit;50;10000;96513;1544;170176
addition_jit;50;10000;99045;1534;170176
addition_jit;50;10000;101516;1548;170176
addition_jit;50;10000;99997;1541;170176
addition_jit;50;10000;100343;1563;170176
addition_jit;50;10000;99541;1539;170176
addition_jit;50;10000;97078;1554;170176
addition_jit;50;10000;99305;1569;170176
addition_jit;50;10000;102681;1549;170176
addition_jit;50;10000;101496;1542;170176
addition_jit;50;10000;99245;1560;170176
addition_jit;50;10000;98945;1555;170176
addition_jit;50;10000;98851;1563;170176
addition_jit;50;10000;99383;1538;170176
addition_jit;50;10000;100410;1535;170176
addition_jit;50;10000;100511;1553;170176
addition_jit;50;10000;100197;1566;170176
addition_jit;50;10000;100439;1543;170176
addition_jit;50;100000;685788;1534;1610176
addition_jit;50;100000;685589;1568;1610177
addition_jit;50;100000;684010;1554;1610176
addition_jit;50;100000;686196;1549;1610176
addition_jit;50;100000;686247;1572;1610176
addition_jit;50;100000;685128;1557;1610176
addition_jit;50;100000;683636;1560;1610176
addition_jit;50;100000;685993;1535;1610176
addition_jit;50;100000;686490;1547;1610176
addition_jit;50;100000;681709;1550;1610176
addition_jit;50;100000;683616;1543;1610176
addition_jit;50;100000;688370;1563;1610177
addition_jit;50;100000;683784;1543;1610176
addition_jit;50;100000;686201;1548;1610176
addition_jit;50;100000;682684;1534;1610176
addition_jit;50;100000;687912;1552;1610176
addition_jit;50;100000;684973;1556;1610176
addition_jit;50;100000;686386;1544;1610176
addition_jit;50;100000;683784;1545;1610176
addition_jit;50;100000;685235;1542;1610176
addition_jit;64;10;36400;1560;10398
addition_jit;64;10;33317;1560;10398
addition_jit;64;10;37507;1533;10398
addition_jit;64;10;35067;1555;10398
addition_jit;64;10;35828;1562;10398
addition_jit;64;10;35894;1572;10398
addition_jit;64;10;36721;1568;10398
addition_jit;64;10;35794;1548;10398
addition_jit;64;10;35171;1578;10398
addition_jit;64;10;33601;1555;10398
addition_jit;64;10;34387;1532;10398
addition_jit;64;10;34625;1545;10398
addition_jit;64;10;34744;1571;10398
addition_jit;64;10;33992;1551;10398
addition_jit;64;10;34729;1556;10398
addition_jit;64;10;34635;1551;10398
addition_jit;64;10;33342;1538;10398
addition_jit;64;10;35650;1539;10398
addition_jit;64;10;34209;1545;10398
addition_jit;64;10;33479;1548;10398
addition_jit;64;20;34879;1554;10578
addition_jit;64;20;38492;1571;10578
addition_jit;64;20;39462;1542;10578
addition_jit;64;20;35809;1560;10578
addition_jit;64;20;35258;1547;10578
addition_jit;64;20;33306;1548;10578
addition_jit;64;20;34560;1542;10578
addition_jit;64;20;36139;1546;10578
addition_jit;64;20;34231;1551;10578
addition_jit;64;20;35997;1557;10578
addition_jit;64;20;36694;1546;10578
addition_jit;64;20;33795;1550;10578
addition_jit;64;20;33481;1570;10578
addition_jit;64;20;34603;1559;10578
addition_jit;64;20;33846;1540;10578
addition_jit;64;20;35849;1565;10578
addition_jit;64;20;33095;1559;10578
addition_jit;64;20;33566;1552;10578
addition_jit;64;20;34900;1559;10578
addition_jit;64;20;35748;1576;10578
addition_jit;64;50;36106;1541;11118
addition_jit;64;50;35063;1587;11118
addition_jit;64;50;37816;1553;11118
addition_jit;64;50;36974;1554;11118
addition_jit;64;50;35040;1553;11118
addition_jit;64;50;36693;1563;11118
addition_jit;64;50;35802;1568;11118
addition_jit;64;50;34602;1570;11118
addition_jit;64;50;33573;1534;11118
addition_jit;64;50;34521;1536;11118
addition_jit;64;50;35747;1582;11118
addition_jit;64;50;35672;1566;11118
addition_jit;64;50;34285;1555;11118
addition_jit;64;50;36132;1563;11118
addition_jit;64;50;36637;1540;11118
addition_jit;64;50;36599;1553;11118
addition_jit;64;50;36829;1578;11118
addition_jit;64;50;35064;1575;11118
addition_jit;64;50;36347;1549;11118
addition_jit;64;50;38209;1554;11118
addition_jit;64;100;34210;1533;12018
addition_jit;64;100;32706;1547;12018
addition_jit;64;100;34994;1542;12018
addition_jit;64;100;34531;1553;12018
addition_jit;64;100;37069;1559;12018
addition_jit;64;100;36801;1553;12018
addition_jit;64;100;36972;1561;12018
addition_jit;64;100;33568;1559;12018
addition_jit;64;100;35727;1567;12018
addition_jit;64;100;37261;1554;12018
addition_jit;64;100;34901;1544;12018
addition_jit;64;100;37507;1573;12018
addition_jit;64;100;35692;1557;12018
addition_jit;64;100;37118;1569;12018
addition_jit;64;100;36194;1571;12018
addition_jit;64;100;38181;1546;12018
addition_jit;64;100;37712;1553;12018
addition_jit;64;100;36173;1568;12018
addition_jit;64;100;35560;1539;12018
addition_jit;64;100;33868;1546;12018
addition_jit;64;1000;49398;1609;28218
addition_jit;64;1000;42745;1558;28218
addition_jit;64;1000;39793;1547;28218
addition_jit;64;1000;44168;1567;28218
addition_jit;64;1000;44181;1548;28218
addition_jit;64;1000;44455;1535;28218
addition_jit;64;1000;43000;1549;28218
addition_jit;64;1000;41814;1552;28218
addition_jit;64;1000;41918;1539;28218
addition_jit;64;1000;42589;1580;28218
addition_jit;64;1000;41655;1536;28218
addition_jit;64;1000;44983;1541;28218
addition_jit;64;1000;43431;1548;28218
addition_jit;64;1000;43658;1555;28218
addition_jit;64;1000;45454;1558;28218
addition_jit;64;1000;43433;1544;28218
addition_jit;64;1000;42820;1566;28218
addition_jit;64;1000;40992;1544;28218
addition_jit;64;1000;43302;1552;28218
addition_jit;64;1000;41650;1550;28218
addition_jit;64;10000;124402;1567;190219
addition_jit;64;10000;121399;1534;190218
addition_jit;64;10000;119274;1551;190218
addition_jit;64;10000;119911;1568;190218
addition_jit;64;10000;118974;1574;190218
addition_jit;64;10000;121982;1535;190218
addition_jit;64;10000;117996;1549;190218
addition_jit;64;10000;120600;1548;190218
addition_jit;64;10000;119620;1537;190218
addition_jit;64;10000;118281;1538;190218
addition_jit;64;10000;119953;1570;190218
addition_jit;64;10000;122071;1554;190218
addition_jit;64;10000;120641;1553;190218
addition_jit;64;10000;119176;1548;190218
addition_jit;64;10000;119477;1562;190218
addition_jit;64;10000;118837;1558;190218
addition_jit;64;10000;119442;1551;190218
addition_jit;64;10000;118832;1581;190218
addition_jit;64;10000;118974;1552;190218
addition_jit;64;10000;119987;1582;190218
addition_jit;64;100000;887991;1567;1810218
addition_jit;64;100000;882425;1550;1810218
addition_jit;64;100000;886490;1575;1810218
addition_jit;64;100000;886713;1557;1810218
addition_jit;64;100000;885785;1530;1810218
addition_jit;64;100000;882598;1566;1810218
addition_jit;64;100000;883824;1564;1810218
addition_jit;64;100000;884297;1552;1810218
addition_jit;64;100000;885650;1555;1810218
addition_jit;64;100000;887103;1559;1810218
addition_jit;64;100000;883030;1563;1810218
addition_jit;64;100000;883364;1564;1810218
addition_jit;64;100000;883545;1567;1810219
addition_jit;64;100000;883846;1554;1810218
addition_jit;64;100000;886485;1569;1810218
addition_jit;64;100000;884594;1554;1810218
addition_jit;64;100000;885291;1552;1810218
addition_jit;64;100000;886384;1556;1810218
addition_jit;64;100000;884764;1572;1810219
addition_jit;64;100000;884601;1569;1810218
